index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-26-21,SAT-37-2,15,0,39.66781007266317,0
1,SAT-28-20,SAT-9-7,29,0,82.51750020544807,0
2,SAT-24-10,SAT-6-4,25,0,61.585657109339735,0
3,SAT-34-2,SAT-7-20,32,0,75.27943875986536,0
4,SAT-26-18,SAT-5-17,23,0,32.45149346665344,0
5,SAT-1-14,SAT-26-18,132,53,745.0736249494687,653
6,SAT-63-4,SAT-31-16,299,128,1809.403438382518,2112
7,SAT-24-15,SAT-26-21,9,5,43.32120153389263,5
8,SAT-6-4,SAT-24-10,25,5,74.70329518442392,5
9,SAT-51-10,SAT-37-2,51,17,263.83907076877654,108
10,SAT-31-16,SAT-20-4,22,1,79.23007254295595,1
11,SAT-34-2,SAT-9-7,31,1,63.66386537978802,1
12,SAT-68-18,SAT-26-21,34,1,67.89148702400848,1
13,SAT-51-10,SAT-25-7,82,26,393.2174705638628,351
14,SAT-37-2,SAT-18-8,26,1,62.83063229208342,1
15,SAT-62-13,SAT-1-14,27,7,120.0797916361195,7
16,SAT-51-10,SAT-62-10,12,0,21.583692067178863,0
17,SAT-51-21,SAT-67-0,18,0,37.96086782655328,0
18,SAT-6-4,SAT-3-11,11,5,51.85130793837245,5
19,SAT-28-20,SAT-32-16,41,16,244.2299113175317,40
20,SAT-54-11,SAT-32-16,34,3,107.60976540534391,3
21,SAT-5-17,SAT-37-15,35,1,57.29242792004449,1
22,SAT-67-0,SAT-30-8,44,3,108.8164909936269,3
23,SAT-21-19,SAT-24-10,13,1,63.237623614256826,1
24,SAT-34-2,SAT-45-7,39,13,194.98262541814833,68
25,SAT-5-17,SAT-60-3,26,4,85.90091311102444,4
26,SAT-34-3,SAT-54-3,101,40,564.4930972441553,420
27,SAT-54-3,SAT-32-17,251,110,1540.2393362786822,1265
28,SAT-68-12,SAT-6-9,174,80,1089.9145650873872,440
29,SAT-45-7,SAT-63-4,126,53,737.5093015064098,492
30,SAT-51-21,SAT-54-11,14,4,71.53996035916703,4
31,SAT-12-18,SAT-9-7,21,5,116.45858148642921,8
32,SAT-6-5,SAT-37-15,42,3,115.57064234282005,3
33,SAT-68-18,SAT-7-20,14,1,30.84159829517463,1
34,SAT-54-3,SAT-25-7,92,31,453.8040084207068,437
